Fecha,prcp,Valor,mes,periodo
1980-10-02 12:00:00,32.3,-0.296208849,10,c
1980-10-03 12:00:00,0.3,0.065289417,10,c
1980-10-04 12:00:00,0.0,0.462547479,10,c
1980-10-05 12:00:00,0.0,0.7448459559999999,10,c
1980-10-06 12:00:00,0.0,0.79098512,10,c
1980-10-07 12:00:00,0.0,0.544438297,10,c
1980-10-08 12:00:00,0.0,0.030390998,10,c
1980-10-09 12:00:00,0.0,-0.6501385470000001,10,c
1980-10-10 12:00:00,0.0,-1.3473105330000001,10,c
1980-10-11 12:00:00,0.0,-1.90299204,10,c
1980-10-12 12:00:00,0.0,-2.193013315,10,c
1980-10-13 12:00:00,0.0,-2.158978018,10,c
1980-10-14 12:00:00,0.0,-1.820696673,10,c
1980-10-15 12:00:00,0.0,-1.266306762,10,c
1980-10-16 12:00:00,0.0,-0.62366117,10,c
1980-10-17 12:00:00,24.0,-0.022241396,10,c
1980-10-18 12:00:00,0.2,0.442555786,10,c
1980-10-19 12:00:00,0.3,0.7319033620000001,10,c
1980-10-20 12:00:00,12.7,0.866308333,10,c
1980-10-21 12:00:00,0.4,0.9087825709999999,10,c
1980-10-22 12:00:00,4.2,0.93496758,10,c
1980-10-23 12:00:00,0.0,1.00100747,10,c
1980-10-24 12:00:00,0.0,1.120520516,10,c
1980-10-25 12:00:00,0.0,1.258618668,10,c
1980-10-26 12:00:00,0.0,1.345153876,10,c
1980-10-27 12:00:00,0.0,1.302485031,10,c
1980-10-28 12:00:00,0.0,1.077898609,10,c
1980-10-29 12:00:00,13.5,0.668820121,10,c
1980-10-30 12:00:00,0.4,0.13130558,10,c
1980-10-31 12:00:00,0.0,-0.43206911200000003,10,c
1980-11-01 12:00:00,0.0,-0.901807861,11,c
1980-11-02 12:00:00,0.0,-1.178781997,11,c
1980-11-03 12:00:00,0.0,-1.216675213,11,c
1980-11-04 12:00:00,0.0,-1.0383485559999999,11,c
1980-11-05 12:00:00,8.5,-0.729834377,11,c
1980-11-06 12:00:00,0.0,-0.413089063,11,c
1980-11-07 12:00:00,6.2,-0.206202828,11,c
1980-11-08 12:00:00,0.0,-0.18401954899999998,11,c
1980-11-09 12:00:00,1.8,-0.35229899600000003,11,c
1980-11-10 12:00:00,0.0,-0.644385868,11,c
1980-11-11 12:00:00,0.0,-0.942015677,11,c
1980-11-12 12:00:00,0.0,-1.1134606329999999,11,c
1980-11-13 12:00:00,0.0,-1.056898412,11,c
1980-11-14 12:00:00,0.0,-0.734835055,11,c
1980-11-15 12:00:00,0.0,-0.188023453,11,c
1980-11-16 12:00:00,6.6,0.475376433,11,c
1980-11-17 12:00:00,0.0,1.111690142,11,c
1980-11-18 12:00:00,0.0,1.584322513,11,c
1980-11-19 12:00:00,23.1,1.803270669,11,c
1980-11-20 12:00:00,0.0,1.748854881,11,c
1980-11-21 12:00:00,0.0,1.472613411,11,c
1980-11-22 12:00:00,18.0,1.076208649,11,c
1980-11-23 12:00:00,29.1,0.676006694,11,c
1980-11-24 12:00:00,0.0,0.365903792,11,c
1980-11-25 12:00:00,0.0,0.19067218600000002,11,c
1980-11-26 12:00:00,0.0,0.137818319,11,c
1980-11-27 12:00:00,0.0,0.149558924,11,c
1980-11-28 12:00:00,0.0,0.149584619,11,c
1980-11-29 12:00:00,31.6,0.074328012,11,c
1980-11-30 12:00:00,1.2,-0.102676396,11,c
1980-12-01 12:00:00,0.6,-0.361650853,12,c
1980-12-02 12:00:00,0.0,-0.644897865,12,c
1980-12-03 12:00:00,0.0,-0.878942102,12,c
1980-12-04 12:00:00,0.0,-1.001923982,12,c
1980-12-05 12:00:00,0.0,-0.986238636,12,c
1980-12-06 12:00:00,6.6,-0.84842669,12,c
1980-12-07 12:00:00,0.0,-0.643356838,12,c
1980-12-08 12:00:00,0.8,-0.445144728,12,c
1980-12-09 12:00:00,0.0,-0.321905922,12,c
1980-12-10 12:00:00,0.0,-0.313221694,12,c
1980-12-11 12:00:00,0.0,-0.417717756,12,c
1980-12-12 12:00:00,0.0,-0.594180873,12,c
1980-12-13 12:00:00,9.1,-0.775325185,12,c
1980-12-14 12:00:00,4.4,-0.8889260659999999,12,c
1980-12-15 12:00:00,0.0,-0.8791600940000001,12,c
1980-12-16 12:00:00,0.0,-0.7216523890000001,12,c
1980-12-17 12:00:00,2.6,-0.428493901,12,c
1980-12-18 12:00:00,0.0,-0.043072123,12,c
1980-12-19 12:00:00,0.0,0.37230773,12,c
1980-12-20 12:00:00,0.0,0.751258421,12,c
1980-12-21 12:00:00,0.0,1.036190747,12,c
1980-12-22 12:00:00,0.0,1.186459399,12,c
1980-12-23 12:00:00,0.0,1.18132844,12,c
1980-12-24 12:00:00,0.0,1.019445718,12,c
1980-12-25 12:00:00,0.0,0.717173085,12,c
1980-12-26 12:00:00,10.6,0.307356893,12,c
1980-12-27 12:00:00,0.0,-0.16131685199999998,12,c
1980-12-28 12:00:00,42.9,-0.625811908,12,c
1980-12-29 12:00:00,0.0,-1.013353345,12,c
1980-12-30 12:00:00,2.8,-1.250724145,12,c
1980-12-31 12:00:00,0.0,-1.277846912,12,c
1981-01-01 12:00:00,0.0,-1.063150987,1,c
1981-01-02 12:00:00,3.2,-0.616243824,1,c
1981-01-03 12:00:00,3.0,0.0067203869999999995,1,c
1981-01-04 12:00:00,0.0,0.7085248209999999,1,c
1981-01-05 12:00:00,0.0,1.367497899,1,c
1981-01-06 12:00:00,20.2,1.8622821859999998,1,c
1981-01-07 12:00:00,0.0,2.098758249,1,c
1981-01-08 12:00:00,0.0,2.031870865,1,c
1981-01-09 12:00:00,0.0,1.676278656,1,c
1981-01-10 12:00:00,6.2,1.102607512,1,c
1981-01-11 12:00:00,0.0,0.420065201,1,c
1981-01-12 12:00:00,0.5,-0.250010938,1,c
1981-01-13 12:00:00,0.0,-0.8023697890000001,1,c
1981-01-14 12:00:00,0.0,-1.170025468,1,c
1981-01-15 12:00:00,0.0,-1.335047543,1,c
1981-01-16 12:00:00,0.0,-1.325719374,1,c
1981-01-17 12:00:00,17.1,-1.202068105,1,c
1981-01-18 12:00:00,0.0,-1.034954879,1,c
1981-01-19 12:00:00,12.6,-0.8850892509999999,1,c
1981-01-20 12:00:00,40.8,-0.787986104,1,c
1981-01-21 12:00:00,0.0,-0.7486001590000001,1,c
1981-01-22 12:00:00,0.0,-0.745844842,1,c
1981-01-23 12:00:00,0.0,-0.7440529779999999,1,c
1981-01-24 12:00:00,0.0,-0.70725971,1,c
1981-01-25 12:00:00,0.0,-0.611680463,1,c
1981-01-26 12:00:00,11.7,-0.45270887,1,c
1981-01-27 12:00:00,2.6,-0.245133895,1,c
1981-01-28 12:00:00,24.9,-0.017460759,1,c
1981-01-29 12:00:00,0.0,0.19718545699999998,1,c
1981-01-30 12:00:00,0.0,0.37028712,1,c
1981-01-31 12:00:00,0.0,0.484372291,1,c
1981-02-01 12:00:00,1.9,0.535400668,2,c
1981-02-02 12:00:00,0.0,0.5309168879999999,2,c
